"NUMERO_FACTURE";"ENTREPRISE_ID";"DATE_EMISSION";"DATE_ECHEANCE";"MONTANT_HT";"TVA";"MONTANT_TTC";"STATUT";"MODE_PAIEMENT";"IBAN_CLIENT";"REFERENCE_BANCAIRE"
"FA-2026-00971";"235";"2026-02-04";"2026-04-05";"118626.07";"23725.21";"142351.28";"EN_RETARD";"CB";"FR7642013340481123339293076";"REF-822243"
"FA-2026-00972";"408";"2024-09-06";"2024-10-21";"77687.63";"15537.53";"93225.16";"PAYEE";"LETTRE_CHANGE";"FR7630406987668465822844077";"REF-876714"
"FA-2026-00973";"180";"2025-04-29";"2025-05-29";"147332.48";"29466.5";"176798.98";"EN_ATTENTE";"CB";"FR7615445313184316709568864";"REF-150828"
"FA-2026-00974";"514";"2024-02-12";"2024-05-12";"7255.91";"1451.18";"8707.09";"EN_RETARD";"VIREMENT";"FR7672304455264644132520646";"REF-655920"
"FA-2026-00975";"887";"2025-08-30";"2025-09-29";"57501.68";"11500.34";"69002.02";"EN_ATTENTE";"LETTRE_CHANGE";"FR7640888954278003007457947";"REF-277107"
"FA-2026-00976";"975";"2025-03-02";"2025-04-16";"110329.83";"22065.97";"132395.8";"EN_ATTENTE";"CB";"FR7620076263276309624759054";"REF-600893"
"FA-2026-00977";"439";"2024-04-13";"2024-05-13";"83137.66";"16627.53";"99765.19";"PAYEE";"LETTRE_CHANGE";"FR7640849439608914996994416";"REF-734209"
"FA-2026-00978";"1";"2025-01-20";"2025-03-21";"49263.07";"9852.61";"59115.68";"PAYEE";"CHEQUE";"FR7636206354252855441998151";"REF-291163"
"FA-2026-00979";"431";"2024-03-18";"2024-05-17";"86792.45";"17358.49";"104150.94";"EN_ATTENTE";"CHEQUE";"FR7677359225621726069765150";"REF-773499"
"FA-2026-00980";"900";"2025-03-12";"2025-04-26";"51452.06";"10290.41";"61742.47";"PAYEE";"LETTRE_CHANGE";"FR7615394354366424948137016";"REF-276493"
"FA-2026-00981";"420";"2024-11-20";"2024-12-20";"131510.5";"26302.1";"157812.6";"EN_RETARD";"PRELEVEMENT";"FR7651581944397531243939534";"REF-796034"
"FA-2026-00982";"933";"2024-05-15";"2024-06-29";"121339.94";"24267.99";"145607.93";"PAYEE";"LETTRE_CHANGE";"FR7617248123464732907756173";"REF-540295"
"FA-2026-00983";"770";"2025-02-13";"2025-04-14";"143328.28";"28665.66";"171993.94";"EN_ATTENTE";"PRELEVEMENT";"FR7666778760078312712793169";"REF-981257"
"FA-2026-00984";"938";"2024-08-22";"2024-09-21";"140225.32";"28045.06";"168270.38";"EN_ATTENTE";"LETTRE_CHANGE";"FR7692232527573647670974838";"REF-500542"
"FA-2026-00985";"194";"2024-04-28";"2024-06-27";"50682.6";"10136.52";"60819.12";"EN_ATTENTE";"VIREMENT";"FR7657505336555873290384451";"REF-207074"
"FA-2026-00986";"867";"2025-08-18";"2025-11-16";"74817.44";"14963.49";"89780.93";"PAYEE";"CHEQUE";"FR7620669672288254461173917";"REF-912922"
"FA-2026-00987";"282";"2024-06-15";"2024-07-15";"117134.73";"23426.95";"140561.68";"PAYEE";"VIREMENT";"FR7666111264208688520118632";"REF-320755"
"FA-2026-00988";"794";"2025-01-12";"2025-04-12";"31000.79";"6200.16";"37200.95";"PAYEE";"LETTRE_CHANGE";"FR7668267824173823407753721";"REF-774958"
"FA-2026-00989";"275";"2025-12-23";"2026-01-22";"45680.57";"9136.11";"54816.68";"EN_ATTENTE";"CB";"FR7633843638525843218645969";"REF-160395"
"FA-2026-00990";"678";"2024-06-04";"2024-09-02";"133342.21";"26668.44";"160010.65";"EN_ATTENTE";"LETTRE_CHANGE";"FR7625640507544440533900015";"REF-489987"
"FA-2026-00991";"270";"2024-04-14";"2024-05-29";"72963.5";"14592.7";"87556.2";"PAYEE";"CB";"FR7616181575136541544225499";"REF-297457"
"FA-2026-00992";"370";"2024-08-10";"2024-10-09";"126941.74";"25388.35";"152330.09";"EN_RETARD";"CHEQUE";"FR7632595379242886168032429";"REF-646344"
"FA-2026-00993";"526";"2024-06-04";"2024-09-02";"98157.44";"19631.49";"117788.93";"PAYEE";"PRELEVEMENT";"FR7651706718346518584723562";"REF-729709"
"FA-2026-00994";"993";"2026-01-27";"2026-03-28";"37284.41";"7456.88";"44741.29";"PAYEE";"CB";"FR7696199233064347983955584";"REF-412464"
"FA-2026-00995";"477";"2024-11-25";"2025-01-24";"34913.69";"6982.74";"41896.43";"EN_ATTENTE";"CHEQUE";"FR7670255836059792906554439";"REF-578680"
"FA-2026-00996";"69";"2025-11-12";"2026-01-11";"27917.14";"5583.43";"33500.57";"EN_ATTENTE";"PRELEVEMENT";"FR7639180174176973646049327";"REF-973989"
"FA-2026-00997";"490";"2025-03-26";"2025-05-10";"144771.75";"28954.35";"173726.1";"PAYEE";"VIREMENT";"FR7692653422399729721273561";"REF-721577"
"FA-2026-00998";"812";"2024-10-10";"2025-01-08";"105139.5";"21027.9";"126167.4";"PAYEE";"CHEQUE";"FR7673607393355475943003617";"REF-593151"
"FA-2026-00999";"760";"2024-07-31";"2024-09-14";"18268.24";"3653.65";"21921.89";"PAYEE";"VIREMENT";"FR7672333436781003397369264";"REF-629638"
"FA-2026-01000";"256";"2025-11-17";"2026-01-01";"65713.67";"13142.73";"78856.4";"PAYEE";"PRELEVEMENT";"FR7696900242054078490361912";"REF-710703"
